lon,lat,equipment,domain,indicator_title_id
-0.586627,44.853739,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581985,44.838073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57079,44.83036,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571875,44.835508,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.557577,44.841573,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.585132,44.849008,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571347,44.821444,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56601,44.821658,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.635612,44.857143,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.596968,44.848071,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577898,44.840679,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.574501,44.831112,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.588152,44.856006,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567918,44.831076,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571482,44.836198,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569262,44.839565,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555496,44.825517,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.55264,44.867861,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555791,44.829871,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567918,44.830158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579958,44.847355,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564755,44.834881,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57245,44.852377,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.594344,44.832576,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571011,44.83284,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.561698,44.866899,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567278,44.835608,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572175,44.83229,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570972,44.837253,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575253,44.874512,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570985,44.843567,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.560229,44.828118,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575537,44.853474,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57553,44.834369,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570587,44.872738,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.557111,44.83073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57592,44.836264,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.554413,44.828113,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.574372,44.820487,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56953,44.829984,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570831,44.837429,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5696,44.854582,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573035,44.838043,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.587312,44.845763,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576846,44.839911,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564094,44.834803,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566697,44.83506,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.627152,44.855105,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.546493,44.887978,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569858,44.853304,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570818,44.840171,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.547792,44.885135,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575968,44.83576,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568188,44.838751,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56278,44.865225,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570381,44.832189,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569226,44.835292,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558146,44.858459,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572772,44.842173,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571733,44.840056,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.598083,44.831432,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.574697,44.84062,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.554514,44.825748,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558576,44.840417,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571259,44.830464,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576787,44.843971,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.560311,44.858154,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.604404,44.830483,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568561,44.839423,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558054,44.863233,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567918,44.830158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5696,44.854582,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.551515,44.86753,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572654,44.832444,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.582525,44.821491,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572636,44.837056,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.614968,44.852686,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558787,44.840956,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.546659,44.825657,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575409,44.827776,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568706,44.835643,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.588392,44.834304,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576746,44.837156,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.585206,44.840162,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568684,44.832806,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578459,44.836587,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.582253,44.848277,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572251,44.854143,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581992,44.833525,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555734,44.828972,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573137,44.833207,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568273,44.826048,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573524,44.837366,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.556985,44.859793,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568711,44.832951,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571441,44.841341,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.550922,44.841624,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570996,44.840187,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.625199,44.853052,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.583733,44.835541,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576838,44.820337,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572839,44.832027,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581941,44.847779,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566564,44.835002,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566193,44.834846,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555661,44.861519,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571181,44.825905,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571781,44.840862,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5688,44.825164,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581453,44.844315,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581626,44.847659,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.551672,44.866294,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572502,44.835663,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572763,44.831625,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57262,44.853464,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.596539,44.820274,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57995,44.832911,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581985,44.838073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573,44.833019,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.585078,44.838349,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.582724,44.848629,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567427,44.829553,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.591258,44.829042,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.625979,44.863458,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577256,44.832885,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.61081,44.832013,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578694,44.851688,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.559577,44.862937,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578385,44.854252,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.597123,44.848279,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5753,44.843972,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571359,44.83798,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57046,44.837382,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.600956,44.836475,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572076,44.835642,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.604003,44.836816,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56956,44.853149,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579772,44.82834,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.607819,44.831027,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.539275,44.828407,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.583389,44.862529,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.553395,44.840249,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576616,44.837276,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581759,44.85434,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.580933,44.830008,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.557184,44.840868,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572719,44.873052,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555661,44.861519,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.560092,44.83022,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579063,44.838778,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576627,44.836158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5753,44.843972,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575638,44.834958,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572666,44.824807,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566382,44.863906,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567867,44.830967,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.580128,44.839451,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565205,44.83309,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.554514,44.825748,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.587772,44.832472,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573394,44.841239,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.561949,44.832668,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581985,44.838073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.586974,44.839669,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571184,44.832423,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581985,44.838073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572775,44.831676,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.562342,44.831889,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.542531,44.852247,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569709,44.830245,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.55377,44.844043,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569427,44.835256,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572622,44.835639,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571196,44.828574,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566102,44.818902,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.603986,44.830802,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573669,44.818305,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.599285,44.845287,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.557579,44.830003,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564753,44.834952,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565122,44.833776,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.561983,44.844546,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.617528,44.852907,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57188,44.838655,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5725,44.873192,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581687,44.840439,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571757,44.851174,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5725,44.873192,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565404,44.825396,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.559471,44.826571,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581985,44.838073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569062,44.837615,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579442,44.841591,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579566,44.846355,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.611729,44.852884,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564667,44.88078,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567892,44.838375,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570375,44.82659,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572632,44.840602,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573465,44.813069,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565771,44.835588,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570787,44.839289,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.613328,44.84211,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57746,44.83648,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572226,44.862346,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.559875,44.840957,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570581,44.840381,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573107,44.841036,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572954,44.83272,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.619791,44.852843,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571444,44.832408,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566658,44.829567,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573047,44.832668,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.615398,44.838767,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567292,44.837839,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569909,44.825495,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.584736,44.858003,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.584403,44.838564,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.61452,44.825137,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572603,44.831612,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570586,44.832385,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.589688,44.842807,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578425,44.859613,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566116,44.833598,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.552138,44.869001,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.591864,44.838057,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577106,44.839191,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568779,44.860202,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.554514,44.825748,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.55439,44.867768,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571972,44.852379,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572981,44.852389,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575283,44.83457,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570452,44.840716,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.550532,44.842769,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5753,44.843972,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570443,44.821289,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581198,44.842083,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572049,44.831226,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573439,44.837605,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571254,44.830884,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569392,44.830533,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57311,44.831851,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.606241,44.850657,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555807,44.863378,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.583031,44.859679,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.546083,44.839217,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571514,44.836677,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565211,44.832426,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567964,44.828989,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56976,44.850929,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565339,44.821279,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576001,44.84229,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576094,44.840539,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5707,44.852375,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5753,44.843972,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573279,44.840546,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572396,44.82692,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.575648,44.83793,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.580034,44.836804,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57746,44.83648,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578047,44.83823,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565875,44.825577,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.562572,44.831248,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573719,44.836732,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569526,44.838392,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571608,44.832401,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572962,44.838922,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577603,44.839408,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565756,44.85724,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571641,44.840825,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572109,44.873262,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567271,44.831836,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.586864,44.843766,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.557424,44.826651,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.553013,44.817148,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571414,44.873219,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566811,44.832616,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573524,44.837366,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568426,44.838272,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.611973,44.824807,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571084,44.852013,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.555379,44.870559,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570033,44.830186,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.583771,44.862464,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568333,44.828794,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577503,44.860117,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571045,44.836702,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.587043,44.843285,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.586373,44.843305,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.560613,44.840417,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56758,44.837967,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564667,44.88078,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.553059,44.885224,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566517,44.83597,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572127,44.852074,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.58711,44.832447,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566564,44.835002,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.546907,44.872169,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.556669,44.814621,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.563426,44.86218,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56491,44.834795,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573009,44.880319,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571068,44.851927,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570918,44.838096,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570089,44.835742,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571514,44.842253,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569934,44.838963,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.563926,44.834241,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558555,44.824179,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57258,44.822521,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564068,44.832913,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570668,44.83907,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.5959,44.850989,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571319,44.88119,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567993,44.831032,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573831,44.838895,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571125,44.851632,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57061,44.83969,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568602,44.829313,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573612,44.841104,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.549073,44.878962,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571465,44.836073,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573941,44.839049,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571017,44.848089,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573704,44.841483,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.586895,44.834037,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57172,44.837909,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581851,44.840907,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.616261,44.856158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.559694,44.83966,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.591239,44.849458,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.58093,44.840682,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.573611,44.836736,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.582543,44.84149,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57056,44.840507,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.584954,44.827999,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565205,44.83309,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.558957,44.840221,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.579901,44.840576,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.577303,44.840992,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566563,44.834181,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571449,44.836296,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.578674,44.842315,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.581508,44.842712,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567918,44.830158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572395,44.841324,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.56085,44.821087,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566954,44.831358,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571389,44.839795,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.569162,44.839251,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.560615,44.856733,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568837,44.830733,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.566495,44.834097,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.629048,44.859197,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.576523,44.826844,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571701,44.836909,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.58147,44.843316,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571899,44.854719,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570905,44.839799,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.572692,44.852681,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.582039,44.839881,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571119,44.851865,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.567918,44.830158,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.564868,44.855108,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.594476,44.832539,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.544469,44.889303,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.589815,44.84909,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.586564,44.838196,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.568806,44.830043,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.593551,44.83127,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.547568,44.887839,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.565942,44.829267,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.561357,44.828372,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.57081,44.830393,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.571441,44.841341,"Restaurant, restaurant rapide",Services aux particuliers,9
-0.570512,44.839216,"Restaurant, restaurant rapide",Services aux particuliers,9
